X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
rl6,all7,0.17447,0.12844673,0.020920001,0.17447,5.087463,0.21453036
rl0,all1,0.17302,0.095459506,0.029580012,0.17302,5.087463,0.27849686
rl4,all1,0.17302,0.1014504,0.010340005,0.17302,5.087463,0.26752496
rl12,all1,0.17302,0.09274162,0.011389993,0.17302,5.087463,0.2833344
rl0,all7,0.17294,0.12275085,0.029500008,0.17294,5.087463,0.22402935
rl4,all7,0.17294,0.12701678,0.013190001,0.17294,5.087463,0.21429701
rl12,all7,0.17294,0.121121734,0.008729994,0.17294,5.087463,0.22763625
rl12,all0,0.17184,0.10319283,0.043129995,0.17184,5.087463,0.26200604
mit0,all0,0.1704,0.046769604,0.015770003,0.1704,5.087463,0.35161114
rl0,call6,0.17038,0.15882747,0.122789994,0.17038,5.087463,0.10748269
rl1,call6,0.17038,0.15764037,0.065859996,0.17038,5.087463,0.11286994
rl2,call6,0.17038,0.16039954,0.049789995,0.17038,5.087463,0.099902235
rl3,call6,0.17038,0.16051665,0.04162,0.17038,5.087463,0.09931439
rl4,call6,0.17038,0.15730917,0.011220008,0.17038,5.087463,0.11432769
rl5,call6,0.17038,0.1594266,0.027679995,0.17038,5.087463,0.10465845
rl6,call6,0.17038,0.15632515,0.04252,0.17038,5.087463,0.11855317
rl7,call6,0.17038,0.16186842,0.032920003,0.17038,5.087463,0.09225823
rl8,call6,0.17038,0.15883042,0.053679995,0.17038,5.087463,0.10746898
rl9,call6,0.17038,0.15666083,0.060829997,0.17038,5.087463,0.11712884
rl10,call6,0.17038,0.15961015,0.04473999,0.17038,5.087463,0.103777826
rl11,call6,0.17038,0.1618823,0.039049998,0.17038,5.087463,0.09218297
rl12,call6,0.17038,0.15902868,0.051269993,0.17038,5.087463,0.106542565
rl13,call6,0.17038,0.16220044,0.036580004,0.17038,5.087463,0.090440914
rl14,call6,0.17038,0.16227686,0.046359994,0.17038,5.087463,0.090017356
mit0,call0,0.16971,0.023788273,0.010420002,0.16971,5.087463,0.38199702
rl13,mit0,0.16953,0.16333216,0.11502001,0.16953,5.087463,0.07872632
rl13,mit1,0.16953,0.16322465,0.056240007,0.16953,5.087463,0.079406224
rl13,mit2,0.16953,0.16422614,0.03919,0.16953,5.087463,0.07282757
rl13,mit3,0.16953,0.16415188,0.056550004,0.16953,5.087463,0.07333577
rl13,mit4,0.16953,0.16307136,0.027800001,0.16953,5.087463,0.08036568
rl13,mit5,0.16953,0.16376439,0.03566,0.16953,5.087463,0.07593169
rl13,mit6,0.16953,0.1632627,0.0357,0.16953,5.087463,0.07916637
rl13,mit7,0.16953,0.16566935,0.051760003,0.16953,5.087463,0.062134184
rl13,mit8,0.16953,0.16372173,0.04208,0.16953,5.087463,0.076212086
rl13,mit9,0.16953,0.16305476,0.053730004,0.16953,5.087463,0.08046888
rl13,mit10,0.16953,0.16367383,0.0436,0.16953,5.087463,0.07652563
rl13,mit11,0.16953,0.1654568,0.037130006,0.16953,5.087463,0.06382161
rl13,mit12,0.16953,0.16384529,0.054390006,0.16953,5.087463,0.075397104
rl13,mit13,0.16953,0.16568772,0.041030005,0.16953,5.087463,0.061986096
rl13,mit14,0.16953,0.164651,0.0643,0.16953,5.087463,0.06984986
rl4,all0,0.16906,0.10833943,0.040350005,0.16906,5.087463,0.24641545
rl0,call4,0.16434,0.15181385,0.11247,0.16434,5.087463,0.111920305
rl1,call4,0.16434,0.15064102,0.059820004,0.16434,5.087463,0.11704263
rl2,call4,0.16434,0.1533754,0.043750003,0.16434,5.087463,0.10471197
rl3,call4,0.16434,0.15346979,0.03558001,0.16434,5.087463,0.104260355
rl4,call4,0.16434,0.15040624,0.017989997,0.16434,5.087463,0.11804139
rl5,call4,0.16434,0.15242478,0.021640003,0.16434,5.087463,0.109156854
rl6,call4,0.16434,0.14931558,0.03648001,0.16434,5.087463,0.12257416
rl7,call4,0.16434,0.1548445,0.026880011,0.16434,5.087463,0.09744493
rl8,call4,0.16434,0.15178418,0.047640003,0.16434,5.087463,0.112052776
rl9,call4,0.16434,0.1497208,0.054790005,0.16434,5.087463,0.12090987
rl10,call4,0.16434,0.1525864,0.0387,0.16434,5.087463,0.10841404
rl11,call4,0.16434,0.15484697,0.033010006,0.16434,5.087463,0.09743225
rl12,call4,0.16434,0.15195853,0.04523,0.16434,5.087463,0.11127212
rl13,call4,0.16434,0.15515609,0.030180007,0.16434,5.087463,0.09583277
rl14,call4,0.16434,0.15523237,0.04032,0.16434,5.087463,0.095433906
call0,all4,0.16402,0.07443551,0.03532,0.16402,5.087463,0.2993067
rl0,call1,0.16131,0.14928368,0.10755,0.16131,5.087463,0.10966463
rl1,call1,0.16131,0.14804038,0.05679,0.16131,5.087463,0.11519384
rl2,call1,0.16131,0.15093715,0.041600004,0.16131,5.087463,0.10184719
rl3,call1,0.16131,0.15107535,0.036680005,0.16131,5.087463,0.10116648
rl4,call1,0.16131,0.14765151,0.011019997,0.16131,5.087463,0.11686955
rl5,call1,0.16131,0.14992599,0.022489995,0.16131,5.087463,0.10669588
rl6,call1,0.16131,0.14666134,0.034479998,0.16131,5.087463,0.12103168
rl7,call1,0.16131,0.15246198,0.02448,0.16131,5.087463,0.09406392
rl8,call1,0.16131,0.14931463,0.04461,0.16131,5.087463,0.10952341
rl9,call1,0.16131,0.14698252,0.051760003,0.16131,5.087463,0.11969748
rl10,call1,0.16131,0.15012732,0.036980003,0.16131,5.087463,0.10574818
rl11,call1,0.16131,0.15248682,0.029980004,0.16131,5.087463,0.09393185
rl12,call1,0.16131,0.14954491,0.042639993,0.16131,5.087463,0.10846698
rl13,call1,0.16131,0.15283497,0.03351,0.16131,5.087463,0.09205994
rl14,call1,0.16131,0.15293334,0.03785,0.16131,5.087463,0.09152407
rl0,call8,0.16057,0.14872584,0.11502999,0.16057,5.087463,0.108830854
rl1,call8,0.16057,0.14731225,0.056049995,0.16057,5.087463,0.11514229
rl2,call8,0.16057,0.15062338,0.039979994,0.16057,5.087463,0.099732734
rl3,call8,0.16057,0.15087277,0.03204999,0.16057,5.087463,0.098474495
rl4,call8,0.16057,0.14657024,0.0141699985,0.16057,5.087463,0.118320614
rl5,call8,0.16057,0.14945784,0.017869994,0.16057,5.087463,0.105414234
rl6,call8,0.16057,0.14581387,0.03271,0.16057,5.087463,0.12147483
rl7,call8,0.16057,0.15231347,0.023110002,0.16057,5.087463,0.09086543
rl8,call8,0.16057,0.1489038,0.043869995,0.16057,5.087463,0.10801016
rl9,call8,0.16057,0.14592905,0.051019996,0.16057,5.087463,0.12099976
rl10,call8,0.16057,0.14975622,0.03492999,0.16057,5.087463,0.10398932
rl11,call8,0.16057,0.1523987,0.029239997,0.16057,5.087463,0.09039519
rl12,call8,0.16057,0.14926945,0.041459993,0.16057,5.087463,0.10630402
rl13,call8,0.16057,0.15285927,0.02849,0.16057,5.087463,0.087810695
rl14,call8,0.16057,0.1530282,0.036549993,0.16057,5.087463,0.08684348
rl4,call0,0.15947,0.1454419,0.090560004,0.15947,5.087463,0.11844028
rl4,call2,0.15947,0.14540517,0.01831,0.15947,5.087463,0.11859528
rl4,call3,0.15947,0.14747082,0.015919998,0.15947,5.087463,0.10954081
rl4,call5,0.15947,0.14582978,0.013299998,0.15947,5.087463,0.11679136
rl4,call7,0.15947,0.14478889,0.01687,0.15947,5.087463,0.121165656
rl4,call9,0.15947,0.1454865,0.02487,0.15947,5.087463,0.118251845
rl4,call10,0.15947,0.1478145,0.034160003,0.15947,5.087463,0.10796069
rl4,call11,0.15947,0.14704645,0.013759997,0.15947,5.087463,0.111461
rl4,call12,0.15947,0.1479103,0.018700004,0.15947,5.087463,0.10751609
rl4,call13,0.15947,0.14823641,0.01547,0.15947,5.087463,0.105988696
rl4,call14,0.15947,0.15017046,0.044420004,0.15947,5.087463,0.09643414
rl0,call13,0.15928,0.15023524,0.11268,0.15928,5.087463,0.09510396
rl1,call13,0.15928,0.14894022,0.05476,0.15928,5.087463,0.10168469
rl2,call13,0.15928,0.15194939,0.039430007,0.15928,5.087463,0.085618995
rl3,call13,0.15928,0.15225701,0.03389,0.15928,5.087463,0.083803296
rl5,call13,0.15928,0.15088771,0.020389996,0.15928,5.087463,0.09160945
rl6,call13,0.15928,0.14760281,0.03187,0.15928,5.087463,0.10806106
rl7,call13,0.15928,0.15343522,0.022310004,0.15928,5.087463,0.07645123
rl8,call13,0.15928,0.15044436,0.04258,0.15928,5.087463,0.09399812
rl9,call13,0.15928,0.14752775,0.049730003,0.15928,5.087463,0.108407795
rl10,call13,0.15928,0.15123057,0.033770002,0.15928,5.087463,0.089718625
rl11,call13,0.15928,0.15353903,0.027950004,0.15928,5.087463,0.07576915
rl12,call13,0.15928,0.15091313,0.040609993,0.15928,5.087463,0.091470584
rl13,call13,0.15928,0.15401441,0.031039998,0.15928,5.087463,0.07256446
rl14,call13,0.15928,0.15420909,0.03582,0.15928,5.087463,0.07121032
rl0,mit4,0.15901,0.15376702,0.09836999,0.15901,5.087463,0.072408415
rl1,mit4,0.15901,0.15399432,0.034389995,0.15901,5.087463,0.07082143
rl2,mit4,0.15901,0.15377402,0.015290007,0.15901,5.087463,0.07235998
rl3,mit4,0.15901,0.15306497,0.017839998,0.15901,5.087463,0.07710401
rl4,mit4,0.15901,0.15449068,0.020280004,0.15901,5.087463,0.067225814
rl5,mit4,0.15901,0.15405612,0.041429996,0.15901,5.087463,0.070383824
rl6,mit4,0.15901,0.15409592,0.04112999,0.15901,5.087463,0.07010044
rl7,mit4,0.15901,0.15391299,0.024680004,0.15901,5.087463,0.07139334
rl8,mit4,0.15901,0.15395492,0.03435,0.15901,5.087463,0.07109896
rl9,mit4,0.15901,0.15429989,0.04083,0.15901,5.087463,0.06863022
rl11,mit4,0.15901,0.15346001,0.021869987,0.15901,5.087463,0.07449821
rl12,mit4,0.15901,0.1533534,0.024539992,0.15901,5.087463,0.07521042
rl14,mit4,0.15901,0.15207437,0.02347,0.15901,5.087463,0.08328038
rl0,mit5,0.15229,0.14753368,0.09165,0.15229,5.087463,0.068966076
rl1,mit5,0.15229,0.1477248,0.027670003,0.15229,5.087463,0.067566246
rl2,mit5,0.15229,0.14751881,0.009600006,0.15229,5.087463,0.06907377
rl3,mit5,0.15229,0.14692059,0.018050004,0.15229,5.087463,0.07327624
rl4,mit5,0.15229,0.14823437,0.015419997,0.15229,5.087463,0.06368382
rl5,mit5,0.15229,0.14774181,0.034710005,0.15229,5.087463,0.067440234
rl6,mit5,0.15229,0.14781351,0.03441,0.15229,5.087463,0.066906534
rl7,mit5,0.15229,0.14764725,0.017010003,0.15229,5.087463,0.068137795
rl8,mit5,0.15229,0.14761308,0.02584,0.15229,5.087463,0.068388
rl9,mit5,0.15229,0.14802441,0.03378,0.15229,5.087463,0.06531148
rl11,mit5,0.15229,0.14728352,0.015149996,0.15229,5.087463,0.070756465
rl12,mit5,0.15229,0.14709924,0.015829995,0.15229,5.087463,0.07204692
rl14,mit5,0.15229,0.14614874,0.016750008,0.15229,5.087463,0.07836622
rl0,call3,0.15106,0.14100489,0.10656,0.15106,5.087463,0.100275196
rl1,call3,0.15106,0.1397439,0.04654,0.15106,5.087463,0.10637718
rl2,call3,0.15106,0.14268208,0.030770004,0.15106,5.087463,0.091530986
rl3,call3,0.15106,0.14290464,0.02352,0.15106,5.087463,0.09030706
rl5,call3,0.15106,0.1416665,0.010329999,0.15106,5.087463,0.096920066
rl6,call3,0.15106,0.13838138,0.023200005,0.15106,5.087463,0.112599395
rl7,call3,0.15106,0.14416215,0.01365,0.15106,5.087463,0.08305335
rl8,call3,0.15106,0.14115779,0.03436,0.15106,5.087463,0.09950981
rl9,call3,0.15106,0.13848439,0.04151,0.15106,5.087463,0.11214101
rl10,call3,0.15106,0.1419357,0.025419995,0.15106,5.087463,0.095521145
rl11,call3,0.15106,0.1442148,0.019730002,0.15106,5.087463,0.08273576
rl12,call3,0.15106,0.14151616,0.031949997,0.15106,5.087463,0.09769258
rl13,call3,0.15106,0.14462845,0.018179998,0.15106,5.087463,0.08019694
rl14,call3,0.15106,0.14477395,0.027039997,0.15106,5.087463,0.079284616
rl0,call5,0.14867,0.137099,0.09942,0.14867,5.087463,0.10756859
rl1,call5,0.14867,0.13572153,0.0463,0.14867,5.087463,0.11379135
rl2,call5,0.14867,0.13895154,0.03469,0.14867,5.087463,0.09858227
rl3,call5,0.14867,0.13915747,0.03164,0.14867,5.087463,0.097532175
rl5,call5,0.14867,0.13782887,0.017500006,0.14867,5.087463,0.10412078
rl6,call5,0.14867,0.13423778,0.02696,0.14867,5.087463,0.12013418
rl7,call5,0.14867,0.14060019,0.01607,0.14867,5.087463,0.08983212
rl8,call5,0.14867,0.1372758,0.0338,0.14867,5.087463,0.106743656
rl9,call5,0.14867,0.1343938,0.039120004,0.14867,5.087463,0.11948306
rl10,call5,0.14867,0.1380808,0.029530004,0.14867,5.087463,0.102903806
rl11,call5,0.14867,0.1406548,0.02138,0.14867,5.087463,0.08952766
rl12,call5,0.14867,0.13758945,0.035890006,0.14867,5.087463,0.10526415
rl13,call5,0.14867,0.14107333,0.029080003,0.14867,5.087463,0.08715891
rl14,call5,0.14867,0.14121716,0.030210003,0.14867,5.087463,0.08632986
rl0,call2,0.14761,0.1357184,0.099659994,0.14761,5.087463,0.10904854
rl1,call2,0.14761,0.13430285,0.043509997,0.14761,5.087463,0.11535659
rl2,call2,0.14761,0.13763256,0.029210001,0.14761,5.087463,0.09988706
rl3,call2,0.14761,0.13787384,0.027449995,0.14761,5.087463,0.09867194
rl5,call2,0.14761,0.1364662,0.01331,0.14761,5.087463,0.105564125
rl6,call2,0.14761,0.13280332,0.022769995,0.14761,5.087463,0.12168267
rl7,call2,0.14761,0.13934276,0.011879995,0.14761,5.087463,0.090924375
rl8,call2,0.14761,0.13591251,0.030909993,0.14761,5.087463,0.10815494
rl9,call2,0.14761,0.13290876,0.03915,0.14761,5.087463,0.12124861
rl10,call2,0.14761,0.13674714,0.02493,0.14761,5.087463,0.10422501
rl11,call2,0.14761,0.1394132,0.017189994,0.14761,5.087463,0.09053616
rl12,call2,0.14761,0.13627268,0.030720003,0.14761,5.087463,0.106476836
rl13,call2,0.14761,0.13987318,0.024889998,0.14761,5.087463,0.08795914
rl14,call2,0.14761,0.14004692,0.024840005,0.14761,5.087463,0.08696588
rl0,call7,0.14741,0.13523206,0.09888001,0.14741,5.087463,0.11035375
rl1,call7,0.14741,0.13372959,0.042890005,0.14741,5.087463,0.11696332
rl2,call7,0.14741,0.13728395,0.027060002,0.14741,5.087463,0.10062832
rl3,call7,0.14741,0.13765928,0.019809999,0.14741,5.087463,0.098745756
rl5,call7,0.14741,0.13600066,0.008439999,0.14741,5.087463,0.10681449
rl6,call7,0.14741,0.13224038,0.01955001,0.14741,5.087463,0.12316499
rl7,call7,0.14741,0.13911684,0.009950012,0.14741,5.087463,0.09106682
rl8,call7,0.14741,0.13548978,0.030710004,0.14741,5.087463,0.10917977
rl9,call7,0.14741,0.1321292,0.037860006,0.14741,5.087463,0.1236155
rl10,call7,0.14741,0.13639413,0.02177,0.14741,5.087463,0.10495654
rl11,call7,0.14741,0.13926977,0.016080007,0.14741,5.087463,0.09022324
rl12,call7,0.14741,0.13600571,0.028300002,0.14741,5.087463,0.10679085
rl13,call7,0.14741,0.13986404,0.015009999,0.14741,5.087463,0.08686751
rl14,call7,0.14741,0.14013813,0.023390003,0.14741,5.087463,0.08527527
rl0,call11,0.14704,0.13685788,0.098239996,0.14704,5.087463,0.10090644
rl1,call11,0.14704,0.13551064,0.042519994,0.14704,5.087463,0.10737482
rl2,call11,0.14704,0.13866542,0.026590005,0.14704,5.087463,0.091512695
rl3,call11,0.14704,0.13898927,0.021859996,0.14704,5.087463,0.08972581
rl5,call11,0.14704,0.13753761,0.011010006,0.14704,5.087463,0.09748014
rl6,call11,0.14704,0.13414164,0.01918,0.14704,5.087463,0.11357092
rl7,call11,0.14704,0.14026497,0.01018,0.14704,5.087463,0.08231056
rl8,call11,0.14704,0.13706933,0.030339994,0.14704,5.087463,0.09985323
rl9,call11,0.14704,0.13406661,0.037489995,0.14704,5.087463,0.113900766
rl10,call11,0.14704,0.13789067,0.02139999,0.14704,5.087463,0.095652156
rl11,call11,0.14704,0.140375,0.015709996,0.14704,5.087463,0.08163938
rl12,call11,0.14704,0.13754243,0.027929991,0.14704,5.087463,0.0974555
rl13,call11,0.14704,0.14089149,0.019299999,0.14704,5.087463,0.0784124
rl14,call11,0.14704,0.14111751,0.023019992,0.14704,5.087463,0.07695764
rl2,mit0,0.14655,0.14147058,0.09204,0.14655,5.087463,0.07127003
rl2,mit1,0.14655,0.14142668,0.033260003,0.14655,5.087463,0.0715774
rl2,mit2,0.14655,0.14214449,0.010049999,0.14655,5.087463,0.06637409
rl2,mit3,0.14655,0.1421355,0.03357,0.14655,5.087463,0.06644169
rl2,mit6,0.14655,0.1415061,0.011739999,0.14655,5.087463,0.071020365
rl2,mit7,0.14655,0.14332432,0.028779998,0.14655,5.087463,0.05679508
rl2,mit8,0.14655,0.14175346,0.019099995,0.14655,5.087463,0.06925707
rl2,mit9,0.14655,0.14130813,0.028250001,0.14655,5.087463,0.072400734
rl2,mit10,0.14655,0.14178021,0.019799992,0.14655,5.087463,0.069063626
rl2,mit11,0.14655,0.14315584,0.010169998,0.14655,5.087463,0.058259387
rl2,mit12,0.14655,0.14192034,0.03141,0.14655,5.087463,0.06804156
rl2,mit13,0.14655,0.14339279,0.014930002,0.14655,5.087463,0.056189027
rl2,mit14,0.14655,0.14249636,0.041319996,0.14655,5.087463,0.06366813
rl0,all0,0.14344,0.07713134,0.014729992,0.14344,5.087463,0.25750467
rl5,call0,0.1427,0.13110372,0.07379,0.1427,5.087463,0.10768598
rl5,call9,0.1427,0.13085726,0.01644,0.1427,5.087463,0.10882437
rl5,call10,0.1427,0.13355274,0.017389998,0.1427,5.087463,0.095641315
rl5,call12,0.1427,0.13363531,0.010490002,0.1427,5.087463,0.09520865
rl5,call14,0.1427,0.13584878,0.027649999,0.1427,5.087463,0.08277209
rl3,mit0,0.14117,0.13543583,0.08666,0.14117,5.087463,0.07572425
rl3,mit1,0.14117,0.13536514,0.031540003,0.14117,5.087463,0.07618957
rl3,mit2,0.14117,0.13622758,0.020460002,0.14117,5.087463,0.07030228
rl3,mit3,0.14117,0.1362106,0.034229994,0.14117,5.087463,0.070422895
rl3,mit6,0.14117,0.13543108,0.015640005,0.14117,5.087463,0.07575567
rl3,mit7,0.14117,0.13757578,0.028580002,0.14117,5.087463,0.05995179
rl3,mit8,0.14117,0.13578027,0.017349996,0.14117,5.087463,0.073414676
rl3,mit9,0.14117,0.13522784,0.03194,0.14117,5.087463,0.07708537
rl3,mit10,0.14117,0.13579486,0.023259997,0.14117,5.087463,0.07331533
rl3,mit11,0.14117,0.13738865,0.016730003,0.14117,5.087463,0.06149261
rl3,mit12,0.14117,0.13593295,0.02939,0.14117,5.087463,0.07236742
rl3,mit13,0.14117,0.13764174,0.022690006,0.14117,5.087463,0.059399094
rl3,mit14,0.14117,0.13663436,0.03705,0.14117,5.087463,0.06734704
rl0,mit6,0.14083,0.13578881,0.080189995,0.14083,5.087463,0.07100127
rl1,mit6,0.14083,0.13600275,0.016209997,0.14083,5.087463,0.06947834
rl4,mit6,0.14083,0.13651189,0.008549999,0.14083,5.087463,0.06571228
rl5,mit6,0.14083,0.13607234,0.023249999,0.14083,5.087463,0.068975724
rl6,mit6,0.14083,0.1360796,0.022949994,0.14083,5.087463,0.06892318
rl7,mit6,0.14083,0.13590631,0.011530001,0.14083,5.087463,0.07016901
rl8,mit6,0.14083,0.13594855,0.01596,0.14083,5.087463,0.0698673
rl9,mit6,0.14083,0.13630356,0.022319995,0.14083,5.087463,0.06727874
rl11,mit6,0.14083,0.13544998,0.014910001,0.14083,5.087463,0.07334863
rl12,mit6,0.14083,0.13536493,0.010049999,0.14083,5.087463,0.07392609
rl14,mit6,0.14083,0.13409202,0.009369999,0.14083,5.087463,0.08208521
rl0,call12,0.14077,0.13105573,0.09627,0.14077,5.087463,0.098561056
rl1,call12,0.14077,0.12984578,0.03717,0.14077,5.087463,0.10451899
rl2,call12,0.14077,0.13266055,0.022090003,0.14077,5.087463,0.09005245
rl3,call12,0.14077,0.13285477,0.01985,0.14077,5.087463,0.08896758
rl6,call12,0.14077,0.12851238,0.033469997,0.14077,5.087463,0.110714115
rl7,call12,0.14077,0.13406672,0.009160003,0.14077,5.087463,0.081873626
rl8,call12,0.14077,0.13120826,0.024070002,0.14077,5.087463,0.097784184
rl9,call12,0.14077,0.12865245,0.031850003,0.14077,5.087463,0.11007971
rl10,call12,0.14077,0.13195123,0.0183,0.14077,5.087463,0.09390834
rl11,call12,0.14077,0.13409755,0.012590002,0.14077,5.087463,0.08168511
rl12,call12,0.14077,0.1315255,0.022610001,0.14077,5.087463,0.09614836
rl13,call12,0.14077,0.13447817,0.01687,0.14077,5.087463,0.07932108
rl14,call12,0.14077,0.13460134,0.017739996,0.14077,5.087463,0.07854088
rl4,mit0,0.13906,0.13473916,0.08455001,0.13906,5.087463,0.06573319
rl4,mit1,0.13906,0.1346908,0.025770009,0.13906,5.087463,0.06609988
rl4,mit2,0.13906,0.13536072,0.0111799985,0.13906,5.087463,0.060821775
rl4,mit3,0.13906,0.13547434,0.026080005,0.13906,5.087463,0.059880488
rl4,mit7,0.13906,0.13644549,0.021290004,0.13906,5.087463,0.051132236
rl4,mit8,0.13906,0.13501951,0.0140700005,0.13906,5.087463,0.06356491
rl4,mit9,0.13906,0.13456878,0.020829998,0.13906,5.087463,0.067016564
rl4,mit10,0.13906,0.13518555,0.014089998,0.13906,5.087463,0.06224504
rl4,mit11,0.13906,0.1363459,0.006190002,0.13906,5.087463,0.052097183
rl4,mit12,0.13906,0.13524397,0.023920007,0.13906,5.087463,0.06177407
rl4,mit13,0.13906,0.13660811,0.0154800005,0.13906,5.087463,0.04951661
rl4,mit14,0.13906,0.1358498,0.033830002,0.13906,5.087463,0.056658693
rl0,call9,0.13756,0.12509465,0.08732,0.13756,5.087463,0.1116483
rl1,call9,0.13756,0.1238753,0.033320002,0.13756,5.087463,0.11698162
rl2,call9,0.13756,0.12671652,0.018089995,0.13756,5.087463,0.10413202
rl3,call9,0.13756,0.12683026,0.018920004,0.13756,5.087463,0.10358438
rl6,call9,0.13756,0.122517794,0.010590009,0.13756,5.087463,0.12264665
rl7,call9,0.13756,0.12824085,0.01244,0.13756,5.087463,0.09653567
rl8,call9,0.13756,0.12508552,0.020859994,0.13756,5.087463,0.11168919
rl9,call9,0.13756,0.122891545,0.028009996,0.13756,5.087463,0.12111336
rl10,call9,0.13756,0.12590012,0.012769997,0.13756,5.087463,0.10798087
rl11,call9,0.13756,0.12825233,0.009639997,0.13756,5.087463,0.09647629
rl12,call9,0.13756,0.12528059,0.019330002,0.13756,5.087463,0.110812515
rl13,call9,0.13756,0.12857883,0.020859994,0.13756,5.087463,0.094769046
rl14,call9,0.13756,0.12865786,0.014540009,0.13756,5.087463,0.09435109
rl7,call0,0.13746,0.12850499,0.06854999,0.13746,5.087463,0.094630904
rl7,call10,0.13746,0.1307276,0.01314,0.13746,5.087463,0.08205117
rl7,call14,0.13746,0.13270313,0.02240999,0.13746,5.087463,0.06897006
rl11,mit0,0.13714,0.13177542,0.08263001,0.13714,5.087463,0.0732433
rl11,mit1,0.13714,0.13170347,0.02408,0.13714,5.087463,0.07373287
rl11,mit2,0.13714,0.13251877,0.0081699975,0.13714,5.087463,0.067979634
rl11,mit3,0.13714,0.13244781,0.026100002,0.13714,5.087463,0.068499655
rl11,mit7,0.13714,0.13375497,0.021309994,0.13714,5.087463,0.05818113
rl11,mit8,0.13714,0.13208511,0.013729997,0.13714,5.087463,0.07109775
rl11,mit9,0.13714,0.13156189,0.022469997,0.13714,5.087463,0.07468681
rl11,mit10,0.13714,0.13204554,0.014729999,0.13714,5.087463,0.07137553
rl11,mit11,0.13714,0.13355932,0.0060899965,0.13714,5.087463,0.059838858
rl11,mit12,0.13714,0.13221066,0.023100004,0.13714,5.087463,0.07020936
rl11,mit13,0.13714,0.1337667,0.012399998,0.13714,5.087463,0.05808021
rl11,mit14,0.13714,0.13283819,0.032960005,0.13714,5.087463,0.06558827
rl0,mit2,0.1365,0.13213028,0.07586,0.1365,5.087463,0.06610385
rl1,mit2,0.1365,0.13231707,0.016460001,0.1365,5.087463,0.06467561
rl5,mit2,0.1365,0.13230185,0.018920004,0.1365,5.087463,0.06479316
rl6,mit2,0.1365,0.13241804,0.01862,0.1365,5.087463,0.063890286
rl7,mit2,0.1365,0.13219762,0.007169999,0.1365,5.087463,0.06559259
rl8,mit2,0.1365,0.13218166,0.012960002,0.1365,5.087463,0.06571414
rl9,mit2,0.1365,0.13260406,0.018230006,0.1365,5.087463,0.06241748
rl12,mit2,0.1365,0.13172182,0.012449998,0.1365,5.087463,0.06912441
rl14,mit2,0.1365,0.13087104,0.009949997,0.1365,5.087463,0.07502635
rl12,mit0,0.13646,0.13097091,0.08195001,0.13646,5.087463,0.07408839
rl12,mit1,0.13646,0.13091737,0.02317001,0.13646,5.087463,0.07444888
rl12,mit3,0.13646,0.13172261,0.023480006,0.13646,5.087463,0.06882873
rl12,mit7,0.13646,0.13297004,0.018690005,0.13646,5.087463,0.05907594
rl12,mit8,0.13646,0.1312484,0.01252,0.13646,5.087463,0.07219148
rl12,mit9,0.13646,0.13080212,0.018160008,0.13646,5.087463,0.07521886
rl12,mit10,0.13646,0.13134232,0.024109997,0.13646,5.087463,0.07153796
rl12,mit11,0.13646,0.13281286,0.011849999,0.13646,5.087463,0.060391635
rl12,mit12,0.13646,0.13144296,0.021320008,0.13646,5.087463,0.07083112
rl12,mit13,0.13646,0.1330911,0.008880001,0.13646,5.087463,0.05804217
rl12,mit14,0.13646,0.1321246,0.031230003,0.13646,5.087463,0.06584376
rl0,mit11,0.13638,0.13307615,0.07574,0.13638,5.087463,0.057479132
rl1,mit11,0.13638,0.1332499,0.011760004,0.13638,5.087463,0.055947334
rl5,mit11,0.13638,0.13316214,0.018800005,0.13638,5.087463,0.056726143
rl6,mit11,0.13638,0.13337158,0.0185,0.13638,5.087463,0.05484917
rl7,mit11,0.13638,0.13301758,0.0071600005,0.13638,5.087463,0.05798638
rl8,mit11,0.13638,0.13305733,0.0145,0.13638,5.087463,0.057642683
rl9,mit11,0.13638,0.13350356,0.018370003,0.13638,5.087463,0.053632524
rl14,mit11,0.13638,0.13209033,0.012079999,0.13638,5.087463,0.065495595
rl14,mit0,0.13554,0.12891571,0.08103,0.13554,5.087463,0.08138967
rl14,mit1,0.13554,0.12878072,0.022420004,0.13554,5.087463,0.082214765
rl14,mit3,0.13554,0.12981538,0.024379998,0.13554,5.087463,0.07566117
rl14,mit7,0.13554,0.13148816,0.020109996,0.13554,5.087463,0.06365399
rl14,mit8,0.13554,0.12935895,0.008100003,0.13554,5.087463,0.07861959
rl14,mit9,0.13554,0.12859,0.023849998,0.13554,5.087463,0.08336663
rl14,mit10,0.13554,0.1292853,0.01715,0.13554,5.087463,0.07908656
rl14,mit12,0.13554,0.12945093,0.021819998,0.13554,5.087463,0.07803245
rl14,mit13,0.13554,0.13148212,0.014589999,0.13554,5.087463,0.06370144
rl14,mit14,0.13554,0.13036752,0.03141,0.13554,5.087463,0.07191996
rl7,mit0,0.13528,0.13032413,0.08077,0.13528,5.087463,0.070397966
rl7,mit1,0.13528,0.1302789,0.021990001,0.13528,5.087463,0.07071846
rl7,mit3,0.13528,0.1309204,0.022299998,0.13528,5.087463,0.06602728
rl7,mit7,0.13528,0.13209875,0.017509997,0.13528,5.087463,0.056402497
