25,  call4, rl,0.28862,0,1,0,0,1,,,25,  call4, rl,0.28862,0,0,0,0,0,,,,,25,  call4, rl,0.28862,1,0,0,0,1,,
25,  rl, all,0.27157,1,0,0,1,2,25,0.27157,25,  rl, all,0.27157,0,0,0,1,1,,,,,25,  rl, all,0.27157,0,0,0,1,1,,
25,  all,mit,0.2506,0,0,1,0,1,,,25,  all,mit,0.2506,0,1,1,0,2,0.2506,25,,,25,  all,mit,0.2506,0,1,1,0,2,0.2506,25
25,  call4,mit,0.19782,0,0,0,0,0,,,25,  call4,mit,0.19782,0,1,0,0,1,,,,,25,  call4,mit,0.19782,1,1,0,0,2,0.19782,25
25,  rl,mit,0.1838,1,0,0,0,1,,,25,  rl,mit,0.1838,0,1,0,0,1,,,,,25,  rl,mit,0.1838,0,1,0,0,1,,
26,  call4, all,0.29349,0,0,0,1,1,,,26,  call4, all,0.29349,0,0,0,1,1,,,,,26,  call4, all,0.29349,1,0,0,1,2,0.29349,26
26,  all,mit,0.26119,0,0,1,0,1,,,26,  all,mit,0.26119,0,1,1,0,2,0.26119,26,,,26,  all,mit,0.26119,0,1,1,0,2,0.26119,26
26,  rl, all,0.25669,1,0,0,1,2,26,0.25669,26,  rl, all,0.25669,0,0,0,1,1,,,,,26,  rl, all,0.25669,0,0,0,1,1,,
26,  call4, rl,0.25433,0,1,0,0,1,,,26,  call4, rl,0.25433,0,0,0,0,0,,,,,26,  call4, rl,0.25433,1,0,0,0,1,,
26,  call4,mit,0.20982,0,0,0,0,0,,,26,  call4,mit,0.20982,0,1,0,0,1,,,,,26,  call4,mit,0.20982,1,1,0,0,2,0.20982,26
26,  rl,mit,0.14536,1,0,0,0,1,,,26,  rl,mit,0.14536,0,1,0,0,1,,,,,26,  rl,mit,0.14536,0,1,0,0,1,,
27,  call4, all,0.33209,0,0,0,1,1,,,27,  call4, all,0.33209,0,0,0,1,1,,,,,27,  call4, all,0.33209,1,0,0,1,2,0.33209,27
27,  call4, rl,0.27655,0,1,0,0,1,,,27,  call4, rl,0.27655,0,0,0,0,0,,,,,27,  call4, rl,0.27655,1,0,0,0,1,,
27,  rl, all,0.27438,1,0,0,1,2,27,0.27438,27,  rl, all,0.27438,0,0,0,1,1,,,,,27,  rl, all,0.27438,0,0,0,1,1,,
27,  call4,mit,0.22634,0,0,0,0,0,,,27,  call4,mit,0.22634,0,1,0,0,1,,,,,27,  call4,mit,0.22634,1,1,0,0,2,0.22634,27
27,  all,mit,0.21807,0,0,1,0,1,,,27,  all,mit,0.21807,0,1,1,0,2,0.21807,27,,,27,  all,mit,0.21807,0,1,1,0,2,0.21807,27
27,  rl,mit,0.16856,1,0,0,0,1,,,27,  rl,mit,0.16856,0,1,0,0,1,,,,,27,  rl,mit,0.16856,0,1,0,0,1,,
28,  call4, rl,0.31262,0,1,0,0,1,,,28,  call4, rl,0.31262,0,0,0,0,0,,,,,28,  call4, rl,0.31262,1,0,0,0,1,,
